p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.20E-219,1.805713222,0.331,0.116,5.35E-215,5,RASA3
0,1.777926205,0.635,0.265,0,5,CTSW
0,1.745928027,0.794,0.298,0,5,GZMH
9.52E-256,1.716423311,0.469,0.201,2.31E-251,5,XBP1
2.05E-173,1.659878536,0.275,0.096,4.98E-169,5,RASGRP2
2.98E-253,1.639847396,0.445,0.178,7.23E-249,5,PTPN4
1.30E-168,1.602897704,0.267,0.092,3.17E-164,5,KLRG1
5.87E-189,1.523208275,0.494,0.262,1.43E-184,5,CD247
1.20E-173,1.502200784,0.428,0.207,2.91E-169,5,MAPK1
1.35E-161,1.477531229,0.396,0.187,3.29E-157,5,PRMT2
1.44E-275,1.464544188,0.631,0.343,3.49E-271,5,RAP1B
0,6.821208517,0.404,0.004,0,6,DLGAP5
0,6.731269052,0.292,0.003,0,6,SPC25
0,6.543152071,0.724,0.011,0,6,TYMS
0,6.522860334,0.472,0.006,0,6,RRM2
0,6.48158657,0.366,0.004,0,6,KIF15
0,6.455420798,0.35,0.004,0,6,PKMYT1
0,6.448948148,0.463,0.006,0,6,BIRC5
0,6.242076864,0.438,0.006,0,6,UBE2C
0,6.241640024,0.331,0.004,0,6,CDCA5
0,6.234509195,0.387,0.005,0,6,HJURP
0,6.222145368,0.264,0.003,0,6,KIF18B
0,6.183288514,0.371,0.005,0,6,GTSE1
0,6.006102932,0.261,0.003,0,6,CENPA
0,5.947513617,0.381,0.006,0,6,HMMR
0,5.946061649,0.532,0.012,0,6,ASPM
0,5.945558385,0.318,0.004,0,6,KIF14
0,5.895495273,0.341,0.005,0,6,CCNB2
0,5.881737418,0.351,0.005,0,6,KIF2C
0,5.86771808,0.661,0.02,0,6,TOP2A
0,5.850643476,0.363,0.005,0,6,CKAP2L
0,5.825464375,0.325,0.004,0,6,KIF4A
0,5.821533892,0.389,0.006,0,6,AURKB
0,5.810514738,0.3,0.004,0,6,DTL
0,5.80662091,0.324,0.005,0,6,CDT1
0,5.779724131,0.276,0.005,0,6,TROAP
0,5.768517648,0.397,0.007,0,6,CDCA8
0,5.763447921,0.49,0.008,0,6,KIFC1
0,5.739022017,0.463,0.008,0,6,PCLAF
0,5.737347237,0.269,0.004,0,6,ESCO2
0,5.721178241,0.356,0.005,0,6,FOXM1
0,5.687768226,0.298,0.005,0,6,CDCA2
0,5.649910701,0.368,0.006,0,6,KIF23
0,5.575142457,0.281,0.004,0,6,TTK
0,5.562843272,0.29,0.005,0,6,SGO1
0,5.551823279,0.534,0.01,0,6,ZWINT
0,5.516193465,0.756,0.027,0,6,MKI67
0,5.479417541,0.278,0.005,0,6,SHCBP1
0,5.477249763,0.338,0.006,0,6,TK1
0,5.452367564,0.321,0.006,0,6,FAM111B
0,5.331154715,0.251,0.005,0,6,CDCA3
0,5.283831877,0.345,0.007,0,6,MELK
0,5.246646336,0.494,0.012,0,6,CDK1
0,5.24482814,0.513,0.012,0,6,NCAPG
0,5.218989682,0.461,0.012,0,6,CCNA2
0,5.191719071,0.327,0.006,0,6,RAD51AP1
0,5.182666549,0.469,0.012,0,6,CEP55
0,5.091108284,0.898,0.07,0,6,STMN1
0,5.046116536,0.485,0.012,0,6,ASF1B
0,5.040522363,0.315,0.007,0,6,CDKN3
0,5.039274233,0.274,0.006,0,6,GINS2
0,2.589742212,0.283,0.062,0,7,ZNF683
1.65E-251,2.093634025,0.587,0.329,4.00E-247,7,MTND2P28
2.21E-278,1.805084623,0.489,0.193,5.37E-274,7,ITGA1
7.91E-229,1.723767497,0.45,0.187,1.92E-224,7,CXCR6
0,1.595383241,0.624,0.269,0,7,CTSW
5.62E-225,1.562909523,0.438,0.175,1.37E-220,7,CD8B
2.86E-140,1.553933191,0.303,0.12,6.96E-136,7,XIST
1.09E-166,1.546187648,0.443,0.212,2.65E-162,7,TRGC2
0,1.492191012,0.93,0.402,0,7,CD8A
1.14E-136,1.433790755,0.378,0.179,2.77E-132,7,JAML
9.40E-159,1.352115283,0.445,0.217,2.28E-154,7,LINC01871
1.03E-90,1.330209717,0.287,0.14,2.51E-86,7,AKAP5
3.77E-118,1.322232418,0.367,0.183,9.17E-114,7,ITGAE
5.87E-89,1.288258057,0.332,0.175,1.43E-84,7,TRG-AS1
0,1.287441156,0.991,0.656,0,7,CCL5
6.73E-74,1.233169058,0.303,0.167,1.63E-69,7,GABARAPL1
1.92E-85,1.143807594,0.298,0.148,4.66E-81,7,HLA-DRB5
3.39E-148,1.115368751,0.558,0.33,8.23E-144,7,CD63
6.60E-89,1.114362296,0.348,0.185,1.60E-84,7,HAVCR2
3.33E-51,1.085880541,0.282,0.171,8.08E-47,7,OXNAD1
5.64E-85,1.078029249,0.489,0.333,1.37E-80,7,ADGRE5
3.09E-149,1.042446721,0.634,0.392,7.51E-145,7,RBPJ
1.36E-86,0.972788161,0.505,0.344,3.31E-82,7,TMX4
1.56E-58,0.954485662,0.34,0.209,3.80E-54,7,PDCD1
7.11E-145,0.94911765,0.685,0.46,1.73E-140,7,APOBEC3G
1.02E-44,0.946892062,0.33,0.222,2.49E-40,7,SLA2
6.60E-50,0.933777945,0.373,0.258,1.60E-45,7,CTSD
5.18E-37,0.895482435,0.269,0.172,1.26E-32,7,TSEN54
1.62E-33,0.883988598,0.268,0.179,3.95E-29,7,ACP5
7.55E-28,0.863977166,0.259,0.179,1.83E-23,7,TOX
2.15E-39,0.852649271,0.375,0.274,5.22E-35,7,GALNT1
3.19E-245,0.850158394,0.963,0.874,7.76E-241,7,TRBC2
7.14E-110,0.838708685,0.675,0.489,1.73E-105,7,APOBEC3C
2.06E-252,0.838039468,0.887,0.53,5.01E-248,7,GZMA
8.55E-42,0.834485868,0.348,0.239,2.08E-37,7,LGALS3
5.61E-111,0.82619443,0.727,0.568,1.36E-106,7,KIAA1551
1.19E-32,0.815946869,0.369,0.282,2.88E-28,7,MDFIC
1.09E-42,0.810657753,0.408,0.303,2.64E-38,7,PTPN22
8.17E-39,0.800703685,0.415,0.316,1.98E-34,7,FKBP5
2.20E-25,0.796564658,0.261,0.185,5.35E-21,7,CLSTN3
3.14E-56,0.793111282,0.468,0.329,7.63E-52,7,GPR171
9.33E-130,0.780861858,0.784,0.614,2.27E-125,7,CD3G
1.28E-114,0.780383926,0.748,0.575,3.11E-110,7,IKZF3
3.70E-36,0.780092384,0.335,0.232,8.99E-32,7,THEMIS
2.05E-243,0.773875094,0.62,0.291,4.98E-239,7,CCL4L2
6.71E-45,0.773295012,0.436,0.324,1.63E-40,7,CMIP
1.85E-84,0.763815112,0.585,0.405,4.50E-80,7,ALOX5AP
2.16E-28,0.750777746,0.277,0.191,5.24E-24,7,PTPN4
1.39E-21,0.748612584,0.291,0.221,3.39E-17,7,HERC1
