p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.15E-12,1.583451887,0.369,0.181,9.34E-08,3,PDCL3
1.95E-12,1.551796631,0.379,0.192,5.78E-08,3,EIF4A3
5.28E-08,1.517779011,0.333,0.199,0.001565103,3,GSPT1
4.59E-10,1.478586722,0.359,0.188,1.36E-05,3,UBE2S
2.65E-09,1.46245646,0.338,0.185,7.86E-05,3,NAA50
2.16E-19,1.457884303,0.677,0.475,6.41E-15,3,TUBA4A
4.74E-17,1.405486493,0.571,0.327,1.40E-12,3,HLA-DQB1
3.53E-05,1.380413281,0.268,0.169,1,3,RALGAPA1
9.64E-10,1.341255299,0.424,0.262,2.86E-05,3,IDI1
4.98E-31,1.303190215,0.884,0.656,1.47E-26,3,HLA-DRB1
1.27E-05,1.281058577,0.258,0.15,0.377708407,3,OASL
8.30E-06,1.259293202,0.318,0.212,0.246006365,3,CMC2
1.77E-06,1.249210172,0.283,0.166,0.052527965,3,ETF1
3.18E-08,1.245530435,0.369,0.22,0.000942139,3,SYAP1
2.75E-05,1.23042926,0.273,0.17,0.81588024,3,SAFB2
5.04E-28,1.218606159,0.869,0.652,1.49E-23,3,LDHA
3.34E-05,1.208146966,0.278,0.177,0.988898876,3,UBE2A
5.61E-20,1.16913304,0.742,0.543,1.66E-15,3,SELK
4.38E-05,1.167209074,0.283,0.182,1,3,ARF4
0.000165191,1.159086383,0.374,0.299,1,3,IFRD1
2.32E-12,1.147997353,0.571,0.394,6.88E-08,3,FAM177A1
1.08E-07,1.126938947,0.404,0.274,0.003213519,3,UBE2B
2.07E-05,1.12224464,0.374,0.271,0.612833917,3,TUBB4B
2.62E-46,1.116118477,0.985,0.936,7.77E-42,3,SRGN
4.37E-06,1.110187049,0.343,0.234,0.129392177,3,PPP2CA
5.69E-07,1.107092798,0.333,0.2,0.01685355,3,VPS37B
7.97E-06,1.08622139,0.338,0.218,0.236212421,3,ATP2B1
7.34E-11,1.049518835,0.631,0.494,2.18E-06,3,DNAJA1
1.90E-09,1.047171856,0.591,0.483,5.63E-05,3,DYNLL1
6.83E-18,1.041088019,0.798,0.625,2.02E-13,3,YPEL5
1.04E-07,1.040946569,0.48,0.356,0.003096246,3,SFPQ
2.32E-13,1.029530144,0.616,0.407,6.88E-09,3,ITM2A
1.16E-14,1.019891108,0.737,0.623,3.45E-10,3,LEPROTL1
2.21E-08,0.996138041,0.49,0.343,0.000656113,3,BRD2
0.000270442,0.994216396,0.338,0.243,1,3,FABP5
0.002138145,0.99318141,0.268,0.197,1,3,BCL11B
2.86E-106,10.50840811,0.362,0,8.47E-102,4,PKMYT1
1.15E-87,10.11248838,0.298,0,3.42E-83,4,KIF15
1.77E-81,9.677569338,0.277,0,5.24E-77,4,SPC25
2.03E-137,9.240933355,0.489,0.001,6.00E-133,4,RRM2
2.66E-75,9.201140376,0.255,0,7.89E-71,4,HJURP
1.70E-112,8.520697668,0.404,0.001,5.02E-108,4,CDCA5
2.13E-75,7.907935345,0.277,0.001,6.32E-71,4,CEP55
3.56E-151,7.891715976,0.574,0.002,1.06E-146,4,BIRC5
4.75E-113,7.734191209,0.426,0.002,1.41E-108,4,GTSE1
3.27E-69,7.422794942,0.255,0.001,9.70E-65,4,CENPA
4.47E-194,7.159336096,0.894,0.011,1.32E-189,4,KIAA0101
8.38E-119,7.075250413,0.511,0.005,2.48E-114,4,ASPM
